"MATCH_ID","SEASON_ID","SEASON_MATCH","PLAY_OFF_ID","DATE_ID","REFEREE_ID","TV_UMPIRE_ID","UMPIRE_ID1","UMPIRE_ID2","TEAM_A_ID","TEAM_B_ID","VENUE_ID","MATCH_TYPE_ID","TOTAL_OVERS","BALLS_PER_OVER","OVERS_PLAYED_BY_TEAM_A","BOWLS_PLAYED_BY_TEAM_A","EXTRA_BOWLS_PLAYED_BY_TEAM_A","EXTRA_RUNS_SCORED_BY_TEAM_A","FOURS_BY_TEAM_A","SIXES_BY_TEAM_A","TOTAL_SCORE_BY_TEAM_A","WICKET_LOST_BY_TEAM_A","OVERS_PLAYED_BY_TEAM_B","BOWLS_PLAYED_BY_TEAM_B","EXTRA_BOWLS_PLAYED_BY_TEAM_B","EXTRA_RUNS_SCORED_BY_TEAM_B","FOURS_BY_TEAM_B","SIXES_BY_TEAM_B","TOTAL_SCORE_BY_TEAM_B","WICKET_LOST_BY_TEAM_B","TOSS_WINNER_TEAM_ID","TOSS_DECISION","MATCH_RESULT","WINNER_TEAM_ID"
737,12,41,3,4023,18,25,54,16,19,1,19,1,20,6,19,123,4,4,12,6,175,3,19,121,9,9,16,8,176,4,1,"Field","Result Declared",1
303,5,57,3,1485,10,25,3,45,12,17,36,1,20,6,19,121,4,4,14,2,138,9,19,125,9,9,13,9,173,3,12,"Field","Result Declared",17
400,7,2,3,2191,9,25,2,10,4,17,33,1,20,6,19,126,10,10,9,4,145,4,16,104,4,4,11,9,146,2,17,"Field","Result Declared",17
484,8,27,3,2566,8,58,58,33,7,19,27,1,20,6,19,125,7,7,7,2,130,9,19,120,1,1,17,3,150,6,7,"Field","Result Declared",19
491,8,34,3,2571,11,46,54,27,19,1,28,1,20,6,19,124,5,5,23,6,192,7,19,124,7,7,16,5,170,6,1,"Field","Result Declared",19
579,10,2,3,3276,14,62,21,10,15,11,21,1,20,6,19,122,4,4,18,6,187,3,19,125,8,8,13,11,184,8,15,"Field","Result Declared",15
602,10,25,3,3292,1,61,21,10,11,4,39,1,20,6,19,127,16,16,11,4,142,8,19,125,8,8,12,2,128,7,4,"Field","Result Declared",11
610,10,34,3,3299,15,54,46,57,15,17,21,1,20,6,19,123,4,4,14,4,157,3,19,122,4,4,6,1,96,9,17,"Field","Result Declared",15
634,10,\\N,1,3317,14,60,54,20,19,9,18,1,20,6,19,122,7,7,9,5,128,7,5,35,4,4,2,3,48,3,9,"Field","Result Declared",9
636,10,\\N,2,3321,1,49,16,10,11,15,28,1,20,6,19,125,8,8,8,5,129,8,19,123,9,9,9,2,128,6,11,"Bat","Result Declared",11
706,12,9,3,3999,18,49,33,15,11,7,27,1,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"Field","Result Declared",7
721,12,25,3,4011,21,34,32,23,14,1,31,1,20,6,19,122,7,7,16,2,151,7,19,124,9,9,5,8,155,6,1,"Field","Result Declared",1
761,13,5,3,4542,14,62,33,10,11,9,34,1,20,6,19,131,14,14,13,9,195,5,19,123,5,5,13,7,146,9,9,"Field","Result Declared",11
507,8,50,3,2582,1,55,14,30,7,17,27,1,20,6,9,63,4,4,8,5,106,6,9,63,8,8,6,2,84,6,17,"Field","Result Declared",7
513,8,56,3,2586,8,49,33,39,19,11,28,1,20,6,19,124,6,6,8,1,113,10,13,88,8,8,13,3,114,1,19,"Bat","Result Declared",11
547,9,30,3,2937,1,35,57,10,17,9,18,1,20,6,19,124,4,4,18,7,185,7,19,124,19,19,13,9,189,5,9,"Field","Result Declared",9
328,6,6,3,1816,10,55,31,11,12,7,36,1,20,6,19,121,3,3,10,1,99,9,12,77,3,3,14,1,100,2,12,"Bat","Result Declared",7
583,10,6,3,3279,14,38,60,16,19,5,28,1,20,6,15,96,3,3,12,5,140,1,19,120,3,3,11,2,135,7,19,"Field","Result Declared",19
773,13,17,3,4553,18,33,46,49,11,19,33,1,20,6,19,123,4,4,15,14,208,5,19,129,15,15,12,7,174,7,11,"Bat","Result Declared",11
543,9,26,3,2935,1,14,46,57,4,9,12,1,20,6,19,123,10,10,17,6,186,8,18,117,13,13,13,4,159,10,9,"Field","Result Declared",4
558,9,41,3,2946,10,47,37,30,17,11,18,1,20,6,19,122,7,7,8,9,151,4,18,122,10,10,9,8,153,4,11,"Field","Result Declared",11
560,9,43,3,2948,8,49,58,59,11,7,9,1,20,6,19,122,8,8,5,8,124,9,16,106,11,11,12,2,127,3,11,"Bat","Result Declared",7
691,11,55,3,3685,14,25,58,59,4,11,1,1,20,6,19,125,12,12,13,7,174,4,19,122,7,7,11,9,163,10,4,"Bat","Result Declared",4
800,13,44,3,4574,21,61,30,49,17,1,10,1,20,6,19,127,9,9,11,2,145,6,18,113,2,2,12,7,150,2,17,"Bat","Result Declared",1
808,13,52,3,4580,18,54,46,27,17,19,33,1,20,6,19,124,11,11,9,1,120,7,14,90,6,6,8,7,121,5,19,"Field","Result Declared",19
809,13,53,3,4581,14,34,19,68,7,1,34,1,20,6,19,121,2,2,12,5,153,6,18,116,14,14,12,3,154,1,1,"Field","Result Declared",1
811,13,55,3,4582,14,62,33,10,17,3,34,1,20,6,19,123,4,4,12,4,152,7,18,117,6,6,14,2,154,4,3,"Field","Result Declared",3
813,13,\\N,4,4585,1,61,33,20,11,3,10,1,20,6,19,121,4,4,15,12,200,5,19,126,6,6,13,6,143,8,3,"Field","Result Declared",11
821,14,5,3,4744,16,61,30,33,11,9,19,1,20,6,19,123,7,7,16,3,152,10,19,122,12,12,14,3,142,7,9,"Field","Result Declared",11
831,14,15,3,4752,20,49,37,12,1,9,39,1,20,6,19,129,13,13,19,12,220,3,19,123,14,14,16,14,202,10,9,"Field","Result Declared",1
842,14,26,3,4761,20,40,10,68,13,17,22,1,20,6,19,124,5,5,15,9,179,5,19,122,11,11,10,6,145,8,17,"Field","Result Declared",13
849,14,33,3,4906,14,40,46,49,19,3,10,1,20,6,19,126,13,13,9,4,134,9,17,111,4,4,13,5,139,2,19,"Bat","Result Declared",3
860,14,44,3,4914,21,67,20,47,19,1,33,1,20,6,19,125,10,10,7,4,134,7,19,121,3,3,11,6,139,4,1,"Field","Result Declared",1
870,14,54,3,4921,14,36,35,24,9,14,33,1,20,6,19,127,17,17,12,7,171,4,16,97,1,1,7,4,85,10,14,"Field","Result Declared",9
872,14,56,3,4922,21,33,46,20,3,17,10,1,20,6,19,126,9,9,12,6,164,5,19,125,7,7,13,5,166,3,17,"Field","Result Declared",17
876,14,\\N,2,4929,1,14,20,49,1,9,10,1,20,6,19,124,6,6,12,10,192,3,19,129,9,9,13,7,165,9,9,"Field","Result Declared",1
890,15,14,3,5102,18,37,32,46,11,9,21,1,20,6,19,121,3,3,11,9,161,4,15,97,3,3,13,11,162,5,9,"Field","Result Declared",9
910,15,34,3,5118,27,36,56,20,14,3,39,1,20,6,19,124,5,5,21,14,222,2,19,129,18,13,17,12,207,8,3,"Field","Result Declared",14
912,15,36,3,5119,14,34,29,38,17,19,5,1,20,6,16,105,12,12,6,0,68,10,7,49,2,2,10,2,72,1,19,"Field","Result Declared",19
920,15,44,3,5126,14,66,32,47,14,11,8,1,20,6,19,127,12,12,12,7,158,6,19,120,11,11,12,7,161,5,11,"Field","Result Declared",11
921,15,45,3,5127,21,32,29,33,10,3,39,1,20,6,19,132,17,17,14,8,195,3,19,123,3,3,16,10,189,7,10,"Bat","Result Declared",10
928,15,52,3,5133,21,34,29,47,13,14,39,1,20,6,19,131,14,14,20,7,189,5,19,124,7,7,24,5,190,4,13,"Bat","Result Declared",14
944,15,68,3,5146,14,36,33,56,1,14,5,1,20,6,19,125,5,5,15,5,150,6,19,122,16,16,14,4,151,5,1,"Bat","Result Declared",14
954,16,4,3,5463,18,66,46,66,14,19,28,1,20,6,19,122,8,8,21,8,203,5,19,126,7,7,8,5,131,8,19,"Field","Result Declared",14
972,16,22,3,5477,22,40,32,23,9,11,39,1,20,6,19,128,14,14,12,10,185,6,17,109,4,4,15,13,186,5,11,"Field","Result Declared",11
991,16,41,3,5491,14,36,61,23,1,13,19,1,20,6,19,127,8,8,23,6,200,4,19,125,13,13,13,9,201,6,1,"Bat","Result Declared",13
1001,16,51,3,5498,21,34,54,21,6,10,22,1,20,6,19,125,6,6,15,14,227,2,19,125,8,8,16,7,171,7,10,"Field","Result Declared",6
1004,16,54,3,5500,23,59,24,68,17,11,39,1,20,6,19,123,4,4,21,8,199,6,16,107,19,14,16,13,200,4,11,"Field","Result Declared",11
1011,16,61,3,5505,1,59,67,50,1,9,19,1,20,6,19,125,6,6,7,5,144,6,18,118,12,12,13,4,147,4,1,"Bat","Result Declared",9
1012,16,62,3,5506,14,71,38,23,6,19,22,1,20,6,19,128,13,13,22,2,188,9,19,125,9,9,13,5,154,9,19,"Field","Result Declared",6
1019,16,69,3,5512,30,41,46,61,19,11,39,1,20,6,19,126,12,12,20,7,200,5,17,113,6,6,21,10,201,2,11,"Field","Result Declared",11
1039,17,15,3,5829,18,70,38,56,10,18,18,1,20,6,19,126,10,10,10,14,181,5,19,122,11,11,11,8,153,10,18,"Field","Result Declared",10
1054,17,30,3,5842,14,28,54,66,19,18,18,1,20,6,19,132,15,15,19,22,287,3,19,133,14,14,24,16,262,7,18,"Field","Result Declared",19
1065,17,41,3,5852,1,62,20,24,18,19,28,1,20,6,19,125,7,7,18,8,206,7,19,129,10,10,10,9,171,8,18,"Bat","Result Declared",18
1087,17,64,3,5871,27,61,48,50,3,10,1,1,20,6,19,128,8,8,18,10,208,4,19,125,6,6,16,10,189,9,10,"Field","Result Declared",3
1091,17,69,3,5876,21,65,20,68,13,19,28,1,20,6,19,125,10,10,17,12,214,5,19,122,17,17,14,14,215,6,13,"Bat","Result Declared",19
843,14,27,3,4762,1,34,46,59,1,11,1,1,20,6,19,128,10,10,14,16,218,4,19,128,8,8,16,14,219,6,11,"Field","Result Declared",11
951,16,1,3,5461,1,62,20,24,1,6,22,1,20,6,19,121,8,8,10,13,178,7,19,122,12,12,15,8,182,5,6,"Field","Result Declared",6
955,16,5,3,5463,1,62,20,67,11,17,18,1,20,6,19,130,11,11,15,7,171,7,16,102,5,5,11,13,172,2,17,"Field","Result Declared",17
968,16,18,3,5474,22,28,48,38,13,6,27,1,20,6,19,129,11,11,16,5,153,8,19,119,8,8,17,1,154,4,6,"Field","Result Declared",6
1010,16,60,3,5505,18,47,46,28,17,14,31,1,20,6,19,124,5,5,12,7,171,5,10,65,3,3,4,4,59,10,17,"Bat","Result Declared",17
7,1,7,3,5,4,50,44,13,2,4,28,1,20,6,19,122,5,5,12,6,142,8,13,83,12,12,15,6,143,1,2,"Bat","Result Declared",4
26,1,26,3,19,1,14,52,63,1,2,19,1,20,6,19,124,10,10,12,5,144,7,17,112,5,5,15,7,148,3,2,"Field","Result Declared",2
69,2,12,3,373,26,53,58,11,2,11,17,1,20,6,19,125,14,14,12,7,168,9,19,127,13,13,10,7,156,7,2,"Bat","Result Declared",2
92,2,36,3,387,1,21,26,13,2,7,7,1,20,6,19,125,7,7,9,9,168,5,19,122,9,9,10,7,169,7,7,"Field","Result Declared",7
103,2,47,3,394,6,52,45,11,1,11,35,1,20,6,19,120,26,26,10,4,151,3,19,122,5,5,9,6,147,5,11,"Bat","Result Declared",1
292,5,46,3,1478,8,26,58,32,1,2,19,1,20,6,19,123,8,8,9,4,160,6,19,122,4,4,14,3,150,5,1,"Bat","Result Declared",1
25,1,25,3,18,5,8,4,53,17,7,18,1,20,6,19,121,10,10,16,1,126,10,18,117,17,17,12,3,127,4,7,"Field","Result Declared",7
32,1,32,3,24,4,7,44,13,2,9,28,1,20,6,19,128,16,16,16,8,181,7,19,124,5,5,22,9,204,4,9,"Bat","Result Declared",9
101,2,45,3,392,26,8,53,5,11,14,17,1,20,6,19,127,18,18,10,2,143,10,19,124,7,7,16,3,145,7,14,"Bat","Result Declared",14
110,2,54,3,398,26,20,7,11,1,7,17,1,20,6,19,122,7,7,11,2,116,9,19,123,6,6,5,1,92,8,1,"Bat","Result Declared",1
114,2,\\N,7,401,1,3,25,11,17,1,24,1,20,6,18,115,5,5,16,4,149,4,19,123,6,6,11,4,146,5,17,"Field","Result Declared",17
120,3,5,3,696,26,22,8,5,1,2,19,1,20,6,19,123,3,3,7,10,159,9,19,131,16,16,18,8,190,4,2,"Bat","Result Declared",2
133,3,18,3,705,7,52,25,63,17,1,18,1,20,6,19,124,14,14,14,8,171,5,19,126,11,11,14,3,135,7,1,"Field","Result Declared",17
135,3,20,3,707,7,2,7,25,17,4,18,1,20,6,19,125,16,16,15,3,166,9,19,127,8,8,15,5,183,4,17,"Field","Result Declared",4
215,4,41,3,1110,9,1,1,9,4,8,12,1,20,6,19,125,7,7,16,2,140,6,14,101,18,18,17,3,141,3,8,"Field","Result Declared",8
221,4,47,3,1114,7,20,2,63,17,7,18,1,20,6,19,121,6,6,23,11,205,6,19,125,5,5,11,1,120,9,7,"Field","Result Declared",17
291,5,45,3,1477,7,15,1,31,12,11,36,1,20,6,19,126,6,6,12,1,119,6,19,123,11,11,10,2,120,9,11,"Bat","Result Declared",11
523,9,6,3,2919,15,38,15,59,5,16,30,1,20,6,18,113,15,15,14,6,164,3,19,120,2,2,13,6,163,5,16,"Bat","Result Declared",5
578,10,1,3,3275,1,63,37,16,19,17,28,1,20,6,19,125,7,7,17,9,207,4,19,123,6,6,15,8,172,10,17,"Field","Result Declared",19
96,2,40,3,389,1,19,26,58,2,14,7,1,20,6,19,121,2,2,8,8,166,7,19,120,4,4,10,1,113,10,2,"Bat","Result Declared",2
148,3,33,3,716,2,13,53,10,11,2,5,1,20,6,19,124,7,7,16,5,178,5,18,114,7,7,8,1,115,10,11,"Bat","Result Declared",11
214,4,40,3,1110,12,12,58,12,11,7,39,1,20,6,19,121,5,5,17,4,159,5,19,121,12,12,12,2,136,8,7,"Field","Result Declared",11
216,4,42,3,1111,1,23,31,61,2,9,28,1,20,6,19,123,4,4,14,1,149,6,19,126,10,10,13,6,169,4,2,"Field","Result Declared",9
225,4,51,3,1116,26,14,45,61,7,12,27,1,20,6,19,120,4,4,12,1,119,8,17,109,12,12,14,2,120,5,7,"Bat","Result Declared",12
236,4,62,3,1124,26,18,10,45,12,2,8,1,20,6,19,122,3,3,10,7,136,9,19,121,9,9,10,4,138,4,2,"Field","Result Declared",2
239,4,65,3,1127,26,13,10,11,12,9,8,1,20,6,19,124,12,12,10,1,118,7,16,103,5,5,14,2,119,3,9,"Field","Result Declared",9
249,5,1,3,1448,10,14,14,11,1,11,19,1,20,6,19,126,12,12,6,1,112,10,16,104,6,6,9,5,115,3,11,"Field","Result Declared",11
251,5,3,3,1450,11,48,54,11,11,12,39,1,20,6,19,124,5,5,8,2,101,9,19,123,8,8,11,1,129,9,11,"Field","Result Declared",12
256,5,8,3,1452,11,19,62,11,12,7,36,1,20,6,19,124,12,12,10,8,166,6,19,124,11,11,11,4,144,8,12,"Bat","Result Declared",12
306,5,60,3,1487,10,25,3,45,14,12,31,1,20,6,19,122,3,3,18,4,170,4,19,122,4,4,12,0,125,9,14,"Bat","Result Declared",14
307,5,61,3,1487,7,54,58,32,7,2,27,1,20,6,19,122,8,8,20,7,194,6,19,123,9,9,16,6,190,4,2,"Bat","Result Declared",7
330,6,8,3,1817,7,54,2,62,14,9,31,1,20,6,19,122,9,9,17,2,144,6,18,120,11,11,8,4,125,10,9,"Field","Result Declared",14
333,6,11,3,1819,7,22,2,30,7,1,27,1,20,6,19,121,8,8,15,1,138,10,17,106,3,3,14,3,139,0,1,"Field","Result Declared",1
338,6,16,3,1822,1,19,1,54,1,17,19,1,20,6,19,126,8,8,13,4,166,6,19,127,8,8,13,4,165,6,1,"Field","Result Declared",1
418,7,20,3,2204,7,14,58,57,11,19,10,1,20,6,19,126,9,9,14,6,157,7,19,125,18,18,11,5,172,5,11,"Field","Result Declared",19
492,8,35,3,2572,10,14,49,15,7,11,27,1,20,6,19,123,12,12,10,3,149,7,19,122,5,5,17,4,172,3,11,"Bat","Result Declared",11
500,8,43,3,2577,11,29,33,59,1,11,19,1,20,6,19,122,6,6,14,5,158,5,19,117,2,2,10,8,159,4,1,"Bat","Result Declared",11
561,9,44,3,2949,10,54,37,68,17,5,18,1,20,6,19,122,4,4,17,20,248,3,18,120,12,12,9,2,104,10,5,"Field","Result Declared",17
752,12,56,3,4035,14,14,21,59,9,11,39,1,20,6,19,128,10,10,3,10,133,7,16,100,3,3,14,5,134,1,11,"Field","Result Declared",11
280,5,33,3,1469,8,49,2,32,7,11,27,1,20,6,19,126,10,10,12,7,168,3,19,123,9,9,13,6,171,6,7,"Bat","Result Declared",11
294,5,48,3,1479,7,14,14,11,7,14,27,1,20,6,19,127,12,12,13,3,134,8,19,124,6,6,18,6,177,6,14,"Bat","Result Declared",14
305,5,59,3,1486,9,19,62,53,1,4,19,1,20,6,15,93,1,1,11,4,115,1,19,125,7,7,4,3,114,5,1,"Field","Result Declared",1
342,6,20,3,1825,8,21,59,11,7,9,27,1,20,6,19,123,6,6,16,3,157,9,19,125,12,12,17,2,153,9,9,"Field","Result Declared",7
444,7,46,3,2224,10,55,54,16,19,17,28,1,20,6,19,121,7,7,11,8,161,3,19,123,7,7,13,6,160,6,17,"Bat","Result Declared",19
559,9,42,3,2947,1,61,22,57,19,4,28,1,20,6,19,125,11,11,14,2,146,8,18,112,3,3,12,7,150,3,4,"Field","Result Declared",4
573,9,56,3,2957,15,62,21,32,4,17,32,1,20,6,19,125,6,6,9,3,138,8,18,111,10,10,13,2,139,4,17,"Field","Result Declared",17
585,10,8,3,3280,15,61,54,30,7,17,15,1,20,6,14,89,6,6,11,9,150,2,19,123,4,4,6,11,148,4,17,"Bat","Result Declared",7
596,10,19,3,3287,7,30,37,60,19,7,28,1,20,6,19,125,11,11,11,4,159,6,19,124,10,10,11,7,154,10,7,"Field","Result Declared",19
141,3,26,3,711,8,21,55,11,4,9,12,1,20,6,19,124,4,4,15,7,177,4,19,126,11,11,11,3,137,9,4,"Bat","Result Declared",4
227,4,53,3,1118,9,8,1,13,2,12,28,1,20,6,19,121,1,1,11,2,136,8,18,113,3,3,17,5,137,4,2,"Bat","Result Declared",12
240,4,66,3,1128,1,19,25,12,11,14,39,1,20,6,19,122,5,5,13,1,133,5,13,81,2,2,15,6,134,0,11,"Bat","Result Declared",14
264,5,16,3,1458,11,49,2,32,12,1,36,1,20,6,19,119,5,5,12,5,156,3,19,124,6,6,13,4,155,5,1,"Bat","Result Declared",12
304,5,58,3,1486,1,48,10,11,9,11,11,1,20,6,19,122,4,4,14,4,155,4,19,123,5,5,19,7,182,1,11,"Bat","Result Declared",11
323,6,1,3,1812,13,19,10,11,9,4,11,1,20,6,18,115,6,6,14,2,129,4,19,124,5,5,15,1,128,10,9,"Field","Result Declared",9
360,6,38,3,1837,7,54,2,11,1,9,19,1,20,6,19,122,3,3,20,6,200,3,19,127,20,20,20,5,186,4,9,"Field","Result Declared",1
365,6,43,3,1840,1,49,1,31,19,11,28,1,20,6,17,111,3,3,15,1,130,3,19,125,7,7,12,2,129,4,11,"Bat","Result Declared",19
376,6,54,3,1847,12,29,62,16,19,1,28,1,20,6,19,124,4,4,11,6,146,8,19,128,10,10,21,10,223,3,19,"Field","Result Declared",1
383,6,61,3,1851,8,14,58,59,14,1,31,1,20,6,17,104,1,1,11,9,144,5,19,123,8,8,16,0,141,4,14,"Field","Result Declared",14
467,8,9,3,2553,15,33,54,18,14,11,29,1,20,6,19,119,4,4,15,3,165,3,19,121,5,5,17,8,164,6,11,"Bat","Result Declared",14
529,9,12,3,2923,1,61,58,68,19,11,28,1,20,6,17,108,5,5,11,5,145,3,19,126,8,8,9,5,142,6,19,"Field","Result Declared",19
544,9,27,3,2935,8,55,54,58,19,17,28,1,20,6,19,124,5,5,19,8,194,5,19,122,3,3,14,6,179,6,17,"Field","Result Declared",19
562,9,45,3,2949,15,34,21,32,9,16,11,1,20,6,4,34,10,10,6,3,66,2,17,108,6,6,7,2,103,6,16,"Bat","Result Declared",9
588,10,11,3,3283,7,38,60,16,9,7,11,1,20,6,16,104,11,11,20,5,171,2,19,130,16,16,18,6,170,9,9,"Field","Result Declared",9
656,11,20,3,3657,16,30,54,15,1,19,28,1,20,6,19,124,4,4,18,8,182,3,19,122,2,2,10,12,178,6,19,"Field","Result Declared",1
679,11,43,3,3676,1,59,57,47,1,14,31,1,20,6,19,131,12,12,14,4,176,4,19,121,3,3,18,6,177,6,1,"Bat","Result Declared",14
694,11,\\N,1,3688,1,21,54,20,9,14,11,1,20,6,19,126,10,10,13,8,169,7,19,121,1,1,11,5,144,4,14,"Field","Result Declared",9
265,5,17,3,1459,9,22,1,31,9,7,11,1,20,6,19,122,9,9,10,2,132,7,19,121,7,7,7,5,134,9,9,"Field","Result Declared",7
335,6,13,3,1820,10,25,57,39,12,14,36,1,20,6,18,116,6,6,11,8,148,3,19,123,7,7,17,1,145,5,14,"Bat","Result Declared",12
362,6,40,3,1838,10,25,57,39,14,17,31,1,20,6,19,121,5,5,16,5,173,6,19,125,10,10,15,5,171,6,14,"Field","Result Declared",14
373,6,51,3,1845,11,29,15,16,7,17,27,1,20,6,17,113,11,11,18,8,194,4,19,125,10,10,21,6,190,3,7,"Field","Result Declared",7
375,6,53,3,1846,8,55,58,10,11,9,39,1,20,6,19,126,11,11,20,4,170,6,18,110,9,9,8,4,105,10,11,"Bat","Result Declared",11
386,6,64,3,1853,7,22,30,61,1,4,19,1,20,6,19,124,10,10,11,5,168,4,19,124,9,9,8,4,135,9,1,"Bat","Result Declared",1
472,8,14,3,2557,9,34,18,59,7,9,21,1,20,6,19,123,13,13,10,7,155,9,17,108,2,2,21,4,159,6,9,"Field","Result Declared",9
530,9,13,3,2924,14,59,10,30,7,9,27,1,20,6,19,125,7,7,10,2,138,8,17,106,8,8,18,0,141,4,9,"Field","Result Declared",9
546,9,29,3,2936,10,59,37,61,16,11,21,1,20,6,19,127,8,8,10,6,159,5,18,113,6,6,15,5,161,2,11,"Field","Result Declared",11
552,9,35,3,2942,15,60,33,32,17,16,18,1,20,6,19,118,6,6,14,11,195,3,19,126,7,7,20,7,191,6,17,"Field","Result Declared",17
574,9,\\N,4,2959,8,28,54,58,5,17,18,1,20,6,19,125,11,11,12,8,158,10,18,115,16,16,12,7,159,6,17,"Field","Result Declared",17
591,10,14,3,3285,7,63,37,16,9,19,11,1,20,6,19,126,11,11,13,7,172,6,19,124,7,7,16,5,155,6,19,"Field","Result Declared",9
641,11,5,3,3645,19,60,54,33,9,1,19,1,20,6,19,123,5,5,11,17,202,6,19,123,7,7,10,14,205,5,1,"Field","Result Declared",1
219,4,45,3,1113,26,13,10,61,8,9,23,1,20,6,19,125,6,6,13,4,156,5,19,122,3,3,15,2,139,7,9,"Field","Result Declared",8
269,5,21,3,1461,9,4,31,62,17,12,18,1,20,6,19,124,7,7,8,14,186,4,19,123,7,7,15,7,182,6,12,"Bat","Result Declared",17
315,5,69,3,1493,10,13,3,15,7,4,14,1,20,6,19,123,8,8,16,4,141,8,18,113,9,9,15,7,145,4,4,"Field","Result Declared",4
448,7,50,3,2226,1,57,32,30,1,19,16,1,20,6,19,121,8,8,15,10,185,3,19,121,5,5,17,7,189,4,19,"Field","Result Declared",19
542,9,25,3,2934,15,60,33,32,16,5,21,1,20,6,19,125,7,7,15,7,195,3,19,127,7,7,22,3,196,7,5,"Field","Result Declared",5
654,11,18,3,3656,14,14,60,30,9,7,11,1,20,6,19,128,9,9,21,5,191,7,11,69,2,2,14,8,126,1,7,"Field","Result Declared",7
663,11,27,3,3663,18,38,33,20,1,11,21,1,20,6,19,124,7,7,12,9,169,5,19,123,10,10,14,6,170,2,11,"Field","Result Declared",11
668,11,32,3,3667,7,28,59,68,4,14,1,1,20,6,17,109,7,7,17,13,196,6,11,75,4,4,9,12,146,5,14,"Field","Result Declared",4
685,11,49,3,3680,14,25,54,58,14,9,11,1,20,6,18,115,2,2,16,4,142,10,17,109,2,2,16,5,145,4,9,"Field","Result Declared",9
686,11,50,3,3681,1,36,57,20,11,7,39,1,20,6,19,126,11,11,12,11,186,8,19,125,9,9,16,6,183,5,7,"Field","Result Declared",11
722,12,26,3,4012,14,47,59,47,9,3,11,1,20,6,19,124,5,5,16,8,178,7,18,115,3,3,17,7,180,3,3,"Field","Result Declared",3
735,12,39,3,4021,1,49,61,15,17,1,18,1,20,6,19,122,4,4,13,7,161,7,19,123,12,12,10,8,160,8,1,"Field","Result Declared",17
770,13,14,3,4551,21,36,54,12,19,1,10,1,20,6,19,128,8,8,19,2,164,5,19,124,11,11,14,5,157,5,19,"Bat","Result Declared",19
787,13,31,3,4564,18,56,46,30,17,7,33,1,20,6,19,125,12,12,8,8,171,6,19,126,12,12,6,14,177,2,17,"Bat","Result Declared",7
635,10,\\N,5,3319,15,54,16,20,11,9,18,1,20,6,14,91,8,8,13,1,111,4,18,116,7,7,8,3,107,10,11,"Field","Result Declared",11
687,11,51,3,3682,21,54,37,10,17,19,18,1,20,6,19,122,4,4,20,12,218,6,19,123,5,5,16,12,204,3,19,"Field","Result Declared",17
794,13,38,3,4569,21,61,30,49,3,7,10,1,20,6,19,123,4,4,14,5,164,5,18,120,8,8,14,7,167,5,3,"Bat","Result Declared",7
810,13,54,3,4581,20,49,20,12,9,14,10,1,20,6,19,122,7,7,16,12,191,7,19,123,5,5,11,4,131,9,14,"Field","Result Declared",9
812,13,56,3,4583,21,61,30,49,11,19,33,1,20,6,19,120,1,1,10,8,149,8,17,107,8,8,17,2,151,0,19,"Field","Result Declared",19
814,13,\\N,1,4586,14,62,12,10,17,19,34,1,20,6,19,124,4,4,10,1,131,7,19,123,10,10,11,3,132,4,19,"Field","Result Declared",19
822,14,6,3,4745,18,54,20,23,17,19,19,1,20,6,19,127,10,10,14,4,149,8,19,126,12,12,11,4,143,9,19,"Field","Result Declared",17
824,14,8,3,4747,21,62,54,37,13,1,39,1,20,6,19,124,4,4,10,2,106,8,15,96,7,7,13,2,107,4,1,"Field","Result Declared",1
832,14,16,3,4753,20,62,38,10,14,17,39,1,20,6,19,128,13,13,18,7,177,9,16,101,8,8,17,9,181,0,17,"Field","Result Declared",17
836,14,20,3,4756,16,39,33,46,3,19,19,1,20,6,19,129,7,7,18,3,167,4,19,131,10,10,15,5,166,7,3,"Bat","Tie",20
847,14,31,3,4904,18,62,33,10,17,9,40,1,20,6,18,118,6,6,8,0,92,10,9,65,5,5,13,2,94,1,17,"Bat","Result Declared",9
862,14,46,3,4916,1,59,54,35,11,3,33,1,20,6,19,126,6,6,9,5,129,8,19,119,6,6,9,4,132,6,3,"Field","Result Declared",3
868,14,52,3,4920,18,34,10,23,19,17,40,1,20,6,19,124,4,4,14,2,141,7,19,122,3,3,12,4,137,6,17,"Field","Result Declared",19
874,14,\\N,1,4925,14,49,33,68,17,9,33,1,20,6,19,126,13,13,12,0,138,7,19,121,5,5,8,5,139,6,17,"Bat","Result Declared",9
877,15,1,3,5091,14,62,54,20,1,9,39,1,20,6,19,126,6,6,10,5,131,5,18,111,4,4,12,3,133,4,9,"Field","Result Declared",9
878,15,2,3,5092,21,40,61,24,11,3,5,1,20,6,19,122,3,3,18,6,177,5,18,117,11,11,18,7,179,6,3,"Field","Result Declared",3
884,15,8,3,5097,21,40,54,24,13,9,39,1,20,6,18,118,11,11,11,8,137,10,14,92,6,6,11,9,141,4,9,"Field","Result Declared",9
885,15,10,3,5098,20,28,46,23,6,3,21,1,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Field","Result Declared",6
889,15,13,3,5101,21,59,54,24,14,17,39,1,20,6,19,125,8,8,6,11,169,3,19,122,10,10,20,5,173,6,17,"Field","Result Declared",17
